laptop_ID,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,IPS_Panel,Retina_Display,Touchscreen,Resolution_X,Resolution_Y,Total_Pixels,High_Resolution,Product_Series,Cpu_Brand,Cpu_Series,Clock_Speed,Gpu_Manufacturer,Gpu_Series,Memory_Type,Memory_Size(GB)
988,Asus,Gaming,17.3,16,Windows 10,2.73,2049.9,0,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
989,HP,Notebook,15.6,8,Windows 10,2.04,979.0,1,0,0,1920,1080,2073600,0,Probook,Intel,Core i5,2.70,Nvidia,GeForce,SSD + HDD,1152
990,Lenovo,Notebook,14.0,4,Windows 7,1.7,1002.0,0,0,0,1366,768,1049088,0,ThinkPad,Intel,Core i5,2.3,Intel,HD,Hybrid,508
991,Asus,2 in 1 Convertible,15.6,16,Windows 10,2.3,1799.0,0,0,1,3840,2160,8294400,1,Q534UX-BHI7T19,Intel,Core i7,2.7,Nvidia,GeForce,SSD + HDD,2560
992,HP,Notebook,15.6,6,Windows 10,2.04,579.0,0,0,0,1366,768,1049088,0,15-bs053od,Intel,Core i7,2.7,Intel,HD,HDD,1024
993,Asus,Gaming,17.3,16,Windows 10,2.99,1749.0,0,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
994,Dell,2 in 1 Convertible,15.6,12,Windows 10,2.19,1299.0,1,0,1,1920,1080,2073600,0,Inspiron,Intel,Core i7,2.7,Intel,HD,SSD,512
995,Toshiba,Notebook,13.3,4,Windows 7,1.2,1195.0,0,0,0,1920,1080,2073600,0,Portege,Intel,Core i5,2.3,Intel,HD,SSD,128
996,Lenovo,Notebook,15.6,6,Windows 10,2.2,549.0,0,0,0,1920,1080,2073600,0,IdeaPad,AMD,A12-Series,3.6,AMD,Radeon,SSD,256
997,Fujitsu,Notebook,15.6,4,Windows 10,2.3,649.0,0,0,0,1366,768,1049088,0,LifeBook,Intel,Core i5,2.3,Intel,HD,SSD,256
998,Toshiba,Notebook,14.0,4,Windows 10,1.75,915.0,0,0,0,1366,768,1049088,0,Tecra,Intel,Core i5,2.3,Intel,HD,HDD,500
999,Dell,Notebook,15.6,4,Windows 10,2.25,599.0,0,0,0,1366,768,1049088,0,Inspiron,Intel,Core i5,2.5,AMD,Radeon,HDD,500
1000,HP,Notebook,15.6,8,Windows 10,2.04,806.0,0,0,0,1920,1080,2073600,0,Probook,Intel,Core i5,2.5,Intel,HD,HDD,1024
1001,Lenovo,Gaming,15.6,8,Windows 10,2.5,1189.0,1,0,0,1920,1080,2073600,0,Legion,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
1002,Dell,Notebook,15.6,8,Windows 10,2.36,749.0,0,0,0,1366,768,1049088,0,Inspiron,Intel,Core i7,2.7,AMD,Radeon,HDD,1024
1003,Dell,Notebook,14.0,8,Windows 10,1.6,1119.0,0,0,0,1920,1080,2073600,0,Latitude,Intel,Core i5,2.5,Intel,HD,SSD,128
1004,HP,Netbook,12.5,8,Windows 10,0.97,1908.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core M,1.2,Intel,HD,SSD,512
1005,HP,Notebook,15.6,4,Windows 10,2.1,499.0,0,0,0,1920,1080,2073600,0,15-bs005nv,Intel,Core i3,2,AMD,Radeon,SSD + HDD,1152
1006,Lenovo,Notebook,15.6,4,No OS,1.9,270.62,0,0,0,1366,768,1049088,0,V110-15IAP,Intel,Celeron,1.1,Intel,HD,SSD,128
1007,Lenovo,Notebook,15.6,8,Windows 10,2.3,1349.0,0,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i5,2.3,Intel,HD,SSD,256
1008,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.68,889.0,0,0,1,1920,1080,2073600,0,Inspiron,Intel,Core i5,2.5,Intel,HD,SSD,256
1009,Asus,Notebook,13.3,8,Windows 10,1.4,1150.0,0,0,0,3200,1800,5760000,1,ZenBook,Intel,Core i5,2.5,Intel,HD,SSD,256
1010,HP,Ultrabook,13.3,8,Windows 10,1.11,1349.0,1,0,1,1920,1080,2073600,0,Spectre,Intel,Core i7,2.7,Intel,HD,SSD,256
1011,Acer,Notebook,15.6,4,Windows 10,2.4,380.0,0,0,0,1366,768,1049088,0,Aspire,Intel,Pentium,1.1,Intel,HD,HDD,500
1012,Asus,Gaming,15.6,16,Windows 10,2.5,1799.0,0,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
1013,HP,Ultrabook,14.0,8,Windows 10,1.48,2089.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i7,2.7,Intel,HD,SSD,512
1014,Acer,Gaming,15.6,8,Windows 10,2.7,1260.0,1,0,0,1920,1080,2073600,0,Nitro,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
1015,HP,Notebook,13.3,8,Windows 10,1.34,1189.0,1,0,0,1920,1080,2073600,0,ENVY,Intel,Core i5,2.5,Intel,HD,SSD,256
1016,Dell,Notebook,15.6,4,Windows 10,2.18,547.0,0,0,0,1366,768,1049088,0,Vostro,Intel,Core i3,2.4,Intel,HD,SSD,128
1017,HP,Notebook,14.0,4,Windows 10,1.64,779.0,0,0,0,1366,768,1049088,0,Probook,Intel,Core i5,2.5,Intel,HD,HDD,500
1018,Toshiba,Notebook,13.3,4,Windows 10,1.2,1195.0,0,0,0,1920,1080,2073600,0,Portege,Intel,Core i5,2.3,Intel,HD,SSD,128
1019,HP,Notebook,14.0,4,Windows 10,1.48,1099.99,0,0,0,1366,768,1049088,0,EliteBook,Intel,Core i5,2.4,Intel,HD,SSD,256
1020,HP,Notebook,14.0,4,Windows 10,1.95,1205.0,0,0,0,1920,1080,2073600,0,ProBook,Intel,Core i5,2.5,Intel,HD,SSD,256
1021,HP,Ultrabook,14.0,8,Windows 7,1.43,1449.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i7,2.6,Intel,HD,SSD,256
1022,HP,Notebook,14.0,8,Windows 10,1.64,1049.26,0,0,0,1920,1080,2073600,0,ProBook,Intel,Core i5,2.5,Nvidia,GeForce,SSD,256
1023,HP,Notebook,14.0,4,Windows 10,1.64,684.0,0,0,0,1366,768,1049088,0,Probook,Intel,Core i3,2.4,Intel,HD,HDD,500
1024,Dell,Gaming,15.6,8,Windows 10,2.65,949.0,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i5,2.5,Nvidia,GeForce,Hybrid,1024
1025,HP,Ultrabook,12.5,4,Windows 10,1.26,1539.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i5,2.5,Intel,HD,HDD,500
1026,HP,Notebook,14.0,4,Windows 10,1.48,1590.0,0,0,0,1920,1080,2073600,0,Elitebook,Intel,Core i5,2.5,Intel,HD,SSD,256
1027,HP,Ultrabook,14.0,8,Windows 10,1.54,1887.21,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i7,2.5,Intel,HD,SSD,256
1028,HP,Notebook,13.3,4,Windows 10,1.49,800.0,0,0,0,1366,768,1049088,0,Probook,Intel,Core i3,2.4,Intel,HD,HDD,500
1029,Toshiba,Notebook,13.3,8,Windows 10,1.5,1210.0,0,0,0,1366,768,1049088,0,Portege,Intel,Core i5,2.3,Intel,HD,SSD,256
1030,HP,Notebook,15.6,4,Windows 10,2.04,769.99,0,0,0,1366,768,1049088,0,ProBook,Intel,Core i3,2.4,Intel,HD,SSD,256
1031,Lenovo,Notebook,17.3,16,Windows 7,2.4,2968.0,1,0,0,3840,2160,8294400,1,ThinkPad,Intel,Core i7,2.7,Nvidia,Quadro,SSD,512
1032,Toshiba,Notebook,14.0,8,Windows 10,1.47,1490.0,1,0,0,1920,1080,2073600,0,Tecra,Intel,Core i5,2.3,Intel,HD,SSD,256
1033,HP,Notebook,14.0,8,Windows 10,1.43,2229.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i7,2.5,Intel,HD,SSD,256
1034,Dell,2 in 1 Convertible,15.6,4,Windows 10,2.08,795.99,1,0,1,1920,1080,2073600,0,Inspiron,Intel,Core i3,2.3,Intel,HD,HDD,1024
1035,Toshiba,Ultrabook,13.3,8,Windows 10,1.2,1590.0,0,0,0,1920,1080,2073600,0,Portégé,Intel,Core i5,2.3,Intel,HD,SSD,256
1036,HP,Notebook,13.3,8,Windows 10,1.11,1149.0,1,0,0,1920,1080,2073600,0,Spectre,Intel,Core i5,2.5,Intel,HD,SSD,256
1037,HP,Notebook,14.0,8,Windows 10,1.64,1185.43,0,0,0,1920,1080,2073600,0,ProBook,Intel,Core i7,2.7,Nvidia,GeForce,SSD,256
1038,Dell,Notebook,15.6,8,Windows 10,2.09,1046.44,0,0,0,1920,1080,2073600,0,Latitude,Intel,Core i5,2.4,Intel,HD,HDD,500
1039,HP,Ultrabook,12.5,4,Windows 10,1.26,1559.0,0,0,0,1366,768,1049088,0,Elitebook,Intel,Core i5,2.5,Intel,HD,SSD,256
1040,HP,Notebook,14.0,4,Windows 10,2.31,1189.0,0,0,0,1366,768,1049088,0,ProBook,Intel,Core i5,2.5,Intel,HD,HDD,500
1041,HP,Notebook,14.0,4,Windows 10,1.95,1060.0,0,0,0,1366,768,1049088,0,ProBook,Intel,Core i5,2.5,Intel,HD,HDD,500
1042,Dell,Ultrabook,13.3,8,Windows 10,1.29,1624.0,0,0,1,3200,1800,5760000,1,XPS,Intel,Core i5,2.5,Intel,HD,SSD,256
1043,HP,Notebook,17.3,8,Windows 10,2.63,1080.0,0,0,0,1920,1080,2073600,0,Probook,Intel,Core i5,2.5,Nvidia,GeForce,SSD,256
1044,HP,Notebook,14.0,4,Windows 10,1.64,973.0,0,0,0,1366,768,1049088,0,ProBook,Intel,Core i5,2.5,Intel,HD,SSD,256
1045,Acer,Notebook,15.6,6,Windows 10,2.1,409.0,0,0,0,1366,768,1049088,0,Aspire,AMD,A9-Series,3,AMD,Radeon,HDD,1024
1046,MSI,Gaming,17.3,8,Windows 10,2.7,1191.8,0,0,0,1920,1080,2073600,0,GL72M,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
1047,HP,Notebook,14.0,8,Windows 7,1.95,1195.0,0,0,0,1920,1080,2073600,0,Probook,Intel,Core i5,2.3,Intel,HD,SSD,256
1048,HP,Notebook,15.6,8,Windows 10,1.84,1228.99,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i7,2.5,Intel,HD,SSD,256
1049,HP,Ultrabook,12.5,8,Windows 10,1.26,1349.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i7,2.5,Intel,HD,SSD,256
1050,HP,Notebook,15.6,4,Windows 10,2.04,742.0,0,0,0,1366,768,1049088,0,ProBook,Intel,Core i5,2.5,Intel,HD,HDD,500
1051,Toshiba,Ultrabook,14.0,8,Windows 10,1.47,1725.0,1,0,0,1920,1080,2073600,0,Tecra,Intel,Core i7,2.6,Intel,HD,SSD,256
1052,Dell,Notebook,15.6,8,Windows 7,2.09,1062.95,0,0,0,1920,1080,2073600,0,Latitude,Intel,Core i5,2.4,Intel,HD,SSD,256
1053,HP,Notebook,14.0,8,Windows 10,1.64,1010.51,0,0,0,1920,1080,2073600,0,ProBook,Intel,Core i5,2.5,Intel,HD,SSD,256
1054,Lenovo,2 in 1 Convertible,15.6,4,Windows 10,1.8,847.0,1,0,1,1920,1080,2073600,0,Yoga,Intel,Core i7,2.5,Intel,HD,SSD,256
1055,Vero,Notebook,14.0,2,Windows 10,1.45,210.8,0,0,0,1366,768,1049088,0,V142,Intel,Atom,1.44,Intel,HD,Flash Storage,32
1056,Toshiba,Notebook,15.6,16,Windows 10,2.4,1425.0,1,0,0,1920,1080,2073600,0,Tecra,Intel,Core i7,2.5,Nvidia,GeForce,SSD,256
1057,Lenovo,Notebook,15.6,8,Windows 10,2.3,1049.6,0,0,0,1920,1080,2073600,0,Thinkpad,Intel,Core i5,2.3,Intel,HD,SSD,256
1058,HP,Notebook,14.0,4,Windows 10,1.54,1000.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i5,2.3,Intel,HD,HDD,500
1059,HP,Notebook,15.6,8,Windows 10,1.84,2103.34,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i5,2.4,Intel,HD,SSD + HDD,756
1060,HP,Notebook,14.0,8,Windows 7,1.43,1469.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i5,2.3,Intel,HD,SSD,256
1061,MSI,Gaming,17.3,16,Windows 10,3.78,1545.64,1,0,0,1920,1080,2073600,0,GT72S,Intel,Core i7,2.7,Nvidia,GeForce,SSD + HDD,1280
1062,Lenovo,Gaming,17.3,16,Windows 10,4.6,2289.99,1,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1152
1063,Asus,Netbook,11.6,4,Chrome OS,1.2,287.9,0,0,0,1366,768,1049088,0,Chromebook,Intel,Celeron,1.6,Intel,HD,Flash Storage,16
1064,Lenovo,Notebook,14.0,16,Windows 7,1.1,2620.0,1,0,0,2560,1440,3686400,1,ThinkPad,Intel,Core i7,2.6,Intel,HD,SSD,256
1065,HP,Notebook,15.6,8,Windows 10,1.91,979.0,1,0,0,1920,1080,2073600,0,Noteb,Intel,Core i7,2.7,Nvidia,GeForce,HDD,1024
1066,Dell,2 in 1 Convertible,15.6,8,Windows 10,2.3,1094.0,1,0,1,1920,1080,2073600,0,Inspiron,Intel,Core i5,2.7,Intel,HD,SSD,256
1067,HP,Notebook,15.6,4,Windows 10,2.04,979.0,0,0,0,1366,768,1049088,0,ProBook,Intel,Core i5,2.5,Intel,HD,SSD,256
1068,Dell,Ultrabook,13.3,16,Windows 10,1.2,2254.0,0,0,1,3200,1800,5760000,1,XPS,Intel,Core i7,2.7,Intel,HD,SSD,1024
1069,HP,Notebook,15.6,4,Windows 10,2.31,705.15,0,0,0,1366,768,1049088,0,ProBook,Intel,Core i3,2.3,Intel,HD,HDD,500
1070,HP,Notebook,15.6,4,No OS,1.96,499.0,0,0,0,1366,768,1049088,0,250 G5,Intel,Core i5,2.5,Intel,HD,HDD,500
1071,Acer,Notebook,15.6,8,Windows 10,2.4,449.0,0,0,0,1366,768,1049088,0,Aspire,AMD,A8-Series,2.2,AMD,Radeon,HDD,1024
1072,Dell,2 in 1 Convertible,13.3,12,Windows 10,1.6,1299.0,1,0,1,1920,1080,2073600,0,Inspiron,Intel,Core i7,2.7,Intel,HD,SSD,256
1073,MSI,Gaming,15.6,16,Windows 10,2.94,1819.0,0,0,0,1920,1080,2073600,0,GT62VR,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1280
1074,HP,Notebook,15.6,8,Windows 10,2.04,1070.0,0,0,0,1920,1080,2073600,0,ProBook,Intel,Core i7,2.7,Intel,HD,SSD,256
1075,Asus,Gaming,17.3,16,No OS,4.0,998.0,1,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.6,Nvidia,GeForce,HDD,1024
1076,Dell,Notebook,15.6,4,Windows 10,2.25,559.0,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i5,2.5,Intel,HD,HDD,1024
1077,Dell,Notebook,15.6,16,Windows 10,2.32,989.99,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i7,2.7,AMD,Radeon,HDD,2048
1079,MSI,Gaming,15.6,16,Windows 10,1.8,1929.0,0,0,0,1920,1080,2073600,0,GS63VR,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1280
1080,Dell,Ultrabook,13.3,8,Windows 10,1.29,1458.0,0,0,0,1920,1080,2073600,0,XPS,Intel,Core i7,2.7,Intel,HD,SSD,256
1081,Asus,Gaming,17.3,64,Windows 10,3.58,3975.0,1,0,0,1920,1080,2073600,0,ROG,Intel,Core i7,2.7,Nvidia,GeForce,SSD,1024
1082,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.62,798.01,0,0,1,1920,1080,2073600,0,Inspiron,Intel,Core i7,2.5,Intel,HD,SSD,256
1083,Dell,Gaming,15.6,16,Windows 10,3.21,1329.0,0,0,0,3840,2160,8294400,1,Alienware,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1280
1084,Apple,Ultrabook,12.0,8,Mac OS X,0.92,1300.0,1,1,0,2304,1440,3317760,1,MacBook,Intel,Core M,1.1,Intel,HD,Flash Storage,256
1085,Dell,Notebook,15.6,4,Windows 10,2.06,481.98,0,0,0,1366,768,1049088,0,Latitude,Intel,Core i3,2.3,Intel,HD,HDD,500
1086,HP,Notebook,15.6,4,Windows 10,2.31,1199.0,0,0,0,1366,768,1049088,0,ProBook,Intel,Core i5,2.3,Intel,HD,HDD,500
1087,HP,Ultrabook,12.5,8,Windows 7,1.26,1199.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i5,2.3,Intel,HD,SSD,256
1088,HP,Notebook,13.3,8,Windows 10,1.49,1090.0,0,0,0,1920,1080,2073600,0,ProBook,Intel,Core i7,2.7,Intel,HD,SSD,256
1089,Lenovo,Ultrabook,12.5,8,Windows 10,1.3,1713.49,1,0,1,1920,1080,2073600,0,ThinkPad,Intel,Core i7,2.5,Intel,HD,SSD,256
1090,Lenovo,Notebook,17.3,8,Windows 10,3.0,659.0,0,0,0,1600,900,1440000,0,IdeaPad,Intel,Core i5,2.3,AMD,Radeon,HDD,1024
1091,Lenovo,Notebook,15.6,4,Windows 10,2.3,977.0,1,0,0,1920,1080,2073600,0,Ideapad,Intel,Core i5,2.3,Nvidia,GeForce,HDD,1024
1092,MSI,Gaming,17.3,16,Windows 10,3.78,2499.0,0,0,0,1920,1080,2073600,0,GT72VR,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
1093,Lenovo,Notebook,15.6,4,Windows 10,2.1,540.0,0,0,0,1366,768,1049088,0,V110-15ISK,Intel,Core i5,2.3,Intel,HD,HDD,500
1094,HP,Notebook,15.6,4,Windows 7,2.31,940.0,0,0,0,1920,1080,2073600,0,Probook,Intel,Core i5,2.3,Intel,HD,HDD,500
1095,Lenovo,Ultrabook,12.5,8,Windows 10,0.99,1399.0,1,0,1,2560,1440,3686400,1,Yoga,Intel,Core M,1.2,Intel,HD,SSD,512
1096,Lenovo,Gaming,17.3,32,Windows 10,4.6,3240.0,1,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i7,2.7,Nvidia,GeForce,SSD + Hybrid,1536
1097,Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,646.27,1,0,1,1920,1200,2304000,1,Yoga,Intel,Atom,1.44,Intel,HD,Flash Storage,64
1098,HP,Ultrabook,13.3,16,Windows 10,1.3,2049.0,1,0,0,3840,2160,8294400,1,Spectre,Intel,Core i7,2.7,Intel,HD,SSD,512
1099,Dell,Notebook,15.6,8,Windows 10,2.18,750.0,0,0,0,1920,1080,2073600,0,Vostro,Intel,Core i5,2.5,Intel,HD,SSD,256
1100,HP,Notebook,14.0,4,Windows 7,1.54,1030.99,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i5,2.3,Intel,HD,HDD,500
1101,HP,Workstation,15.6,8,Windows 7,1.9,1495.0,0,0,0,1920,1080,2073600,0,ZBook,Intel,Core i7,2.5,AMD,FirePro,SSD,256
1102,Lenovo,Notebook,14.0,8,Windows 7,1.7,1199.0,0,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i5,2.3,Intel,HD,SSD,180
1103,HP,Notebook,13.3,4,Chrome OS,1.29,615.0,0,0,0,3200,1800,5760000,1,Chromebook,Intel,Pentium,1.5,Intel,HD,Flash Storage,32
1104,Acer,Notebook,15.6,4,Windows 10,2.4,387.0,0,0,0,1366,768,1049088,0,Aspire,AMD,A8-Series,2.2,AMD,Radeon,HDD,500
1105,Dell,Notebook,15.6,4,Linux,2.2,393.49,0,0,0,1366,768,1049088,0,Inspiron,Intel,Pentium,1.6,Intel,HD,HDD,500
1106,HP,Notebook,15.6,4,No OS,1.86,345.99,0,0,0,1366,768,1049088,0,250 G6,Intel,Core i3,2,Intel,HD,HDD,1024
1107,Asus,Gaming,17.3,8,Windows 10,2.7,1599.0,1,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
1108,Dell,Ultrabook,13.3,4,Windows 10,1.4,818.35,1,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i5,1.6,AMD,Radeon,SSD,256
1109,HP,Netbook,12.5,4,Windows 7,2.4,1599.0,0,0,0,1366,768,1049088,0,Elitebook,Intel,Core i5,2.3,Intel,HD,SSD,128
1110,Acer,Notebook,15.6,8,Windows 10,2.4,799.0,0,0,0,1920,1080,2073600,0,Aspire,Intel,Core i5,2.5,Nvidia,GeForce,SSD + HDD,1280
1111,Dell,Notebook,15.6,8,Windows 10,2.36,638.8,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i5,2.5,AMD,Radeon,HDD,1024
1112,MSI,Gaming,17.3,8,Windows 10,2.6,1599.0,0,0,0,1920,1080,2073600,0,GS70,Intel,Core i7,2.6,Nvidia,GeForce,SSD,256
1113,HP,Notebook,15.6,4,Windows 10,1.96,500.0,0,0,0,1366,768,1049088,0,250 G5,Intel,Pentium,1.6,Intel,HD,HDD,1024
1114,Asus,Gaming,17.3,16,Windows 10,4.3,2299.0,1,0,0,1920,1080,2073600,0,G752VY-GC162T,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1152
1115,Dell,Ultrabook,12.5,4,Windows 7,1.5,1135.15,0,0,0,1366,768,1049088,0,Latitude,Intel,Core i3,2.3,Intel,HD,HDD,500
1116,Dell,Ultrabook,12.5,4,Windows 7,1.5,1166.97,0,0,0,1366,768,1049088,0,Latitude,Intel,Core i3,2.3,Intel,HD,SSD,128
1117,Acer,Notebook,15.6,4,Chrome OS,2.2,209.0,0,0,0,1366,768,1049088,0,Chromebook,Intel,Celeron,1.5,Intel,HD,SSD,16
1118,HP,Workstation,17.3,8,Windows 7,3.0,2899.0,1,0,0,1920,1080,2073600,0,ZBook,Intel,Core i7,2.6,AMD,FirePro,HDD,1024
1119,Lenovo,Gaming,15.6,16,Windows 10,2.4,1199.0,0,0,0,1920,1080,2073600,0,Legion,Intel,Core i7,2.8,Nvidia,GeForce,SSD,512
1120,Dell,Ultrabook,12.5,8,Windows 7,1.5,1413.1,0,0,0,1366,768,1049088,0,Latitude,Intel,Core i5,2.3,Intel,HD,SSD,256
1121,MSI,Gaming,17.3,8,Windows 10,2.9,1511.19,0,0,0,1920,1080,2073600,0,GE72,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1152
1122,Lenovo,2 in 1 Convertible,15.6,4,Windows 10,2.1,867.0,1,0,1,1920,1080,2073600,0,Yoga,Intel,Core i5,2.3,Intel,HD,SSD,256
1123,HP,Notebook,15.6,4,Windows 10,2.1,398.0,0,0,0,1920,1080,2073600,0,15-bw011nv,AMD,A6-Series,2.5,AMD,Radeon,HDD,1024
1124,Asus,Gaming,15.6,16,Windows 10,2.59,1339.0,1,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1152
1125,HP,Notebook,13.3,8,Windows 10,1.16,1699.0,0,0,1,3200,1800,5760000,1,EliteBook,Intel,Core M,1.1,Intel,HD,SSD,256
1126,Dell,Notebook,15.6,4,Windows 7,2.24,769.15,0,0,0,1366,768,1049088,0,Vostro,Intel,Core i5,2.3,AMD,Radeon,HDD,500
1127,Lenovo,Notebook,15.6,4,Windows 10,2.1,429.0,0,0,0,1366,768,1049088,0,V110-15ISK,Intel,Core i3,2.0,Intel,HD,SSD,128
1128,HP,Ultrabook,13.3,8,Windows 10,1.16,1969.0,0,0,0,1920,1080,2073600,0,Spectre,Intel,Core i7,2.5,Intel,HD,SSD,512
1129,Lenovo,2 in 1 Convertible,10.1,4,Android,0.69,549.0,1,0,1,1920,1200,2304000,1,Yoga,Intel,Atom,1.44,Intel,HD,Flash Storage,64
1130,Dell,Ultrabook,13.3,8,Windows 10,1.23,1379.0,0,0,0,1920,1080,2073600,0,XPS,Intel,Core i7,2.4,Intel,Iris Plus,SSD,256
1131,Lenovo,Gaming,17.3,16,Windows 10,4.6,2749.99,1,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i7,2.7,Nvidia,GeForce,SSD + Hybrid,1280
1132,Razer,Ultrabook,12.5,8,Windows 10,1.25,1029.0,0,0,1,3840,2160,8294400,1,Blade,Intel,Core i7,2.5,Intel,HD,SSD,256
1133,Toshiba,Ultrabook,13.3,16,Windows 10,1.05,2226.0,0,0,0,1920,1080,2073600,0,Portege,Intel,Core i7,2.7,Intel,HD,SSD,512
1134,Asus,Gaming,17.3,8,Windows 10,3.52,1312.49,0,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1152
1135,Vero,Notebook,13.3,4,Windows 10,1.35,196.0,0,0,0,1920,1080,2073600,0,V131,Intel,Atom,1.44,Intel,HD,Flash Storage,32
1136,HP,Notebook,13.3,8,Windows 10,1.16,1690.0,0,0,0,1920,1080,2073600,0,Spectre,Intel,Core i5,2.3,Intel,HD,SSD,256
1137,HP,Notebook,14.0,8,Windows 7,1.43,1513.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i5,2.3,Intel,HD,SSD,256
1138,Dell,Notebook,15.6,4,Linux,2.09,523.63,0,0,0,1366,768,1049088,0,Latitude,Intel,Core i5,2.3,Intel,HD,HDD,500
1139,Asus,Notebook,15.6,4,Windows 10,2.0,435.0,0,0,0,1366,768,1049088,0,VivoBook,Intel,Core i3,2.4,Intel,HD,HDD,1024
1140,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.8,1669.0,1,0,1,1920,1080,2073600,0,ThinkPad,Intel,Core i7,2.5,Intel,HD,SSD,256
1141,Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,479.0,1,0,1,1920,1200,2304000,1,Yoga,Intel,Atom,1.44,Intel,HD,Flash Storage,64
1142,HP,Ultrabook,12.5,8,Windows 7,1.26,1895.0,0,0,0,1366,768,1049088,0,EliteBook,Intel,Core i5,2.4,Intel,HD,SSD,256
1143,Lenovo,Gaming,15.6,8,No OS,2.4,989.0,1,0,0,1920,1080,2073600,0,Legion,Intel,Core i5,2.5,Nvidia,GeForce,SSD + HDD,1152
1144,HP,Gaming,17.3,8,Windows 10,3.35,1129.0,1,0,0,1920,1080,2073600,0,Omen,Intel,Core i5,2.3,Nvidia,GeForce,SSD + HDD,1152
1145,HP,Notebook,15.6,8,Windows 10,2.04,629.0,0,0,0,1366,768,1049088,0,15-bs078cl,Intel,Core i7,2.7,Intel,HD,HDD,2048
1146,Lenovo,2 in 1 Convertible,14.0,8,Windows 7,1.8,2050.38,1,0,1,1920,1080,2073600,0,ThinkPad,Intel,Core i7,2.6,Nvidia,Quadro,SSD,512
1147,Asus,Notebook,14.0,4,Windows 10,1.5,278.0,0,0,0,1366,768,1049088,0,L403NA-GA013TS,Intel,Celeron,1.1,Intel,HD,Flash Storage,32
1148,HP,Ultrabook,15.6,8,Windows 10,1.84,752.0,0,0,0,1920,1080,2073600,0,250 G6,Intel,Core i7,2.7,Intel,HD,SSD,256
1149,Acer,Notebook,15.6,4,Windows 10,2.23,616.0,0,0,0,1920,1080,2073600,0,Aspire,Intel,Core i5,2.5,Nvidia,GeForce,HDD,1024
1150,Lenovo,Notebook,15.6,16,Windows 10,2.5,1099.0,0,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i7,2.5,AMD,Radeon,Hybrid,1024
1151,HP,Workstation,17.3,8,Windows 7,3.0,3949.4,1,0,0,1920,1080,2073600,0,ZBook,Intel,Core i7,2.6,Nvidia,Quadro,SSD,256
